va	rva	size	module	source	symbol
0x1400E5820	0xE5820	73	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::~ctype<char>
0x1400E5870	0xE5870	20	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >::~unique_ptr<std::_Facet_base,std::default_delete<std::_Facet_base> >
0x1400E5890	0xE5890	35	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	CSteamRichPresence::~CSteamRichPresence
0x1400E58C0	0xE58C0	36	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_ostream<char,std::char_traits<char> >::_Sentry_base::~_Sentry_base
0x1400E58F0	0xE58F0	19	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::bad_cast::~bad_cast
0x1400E5910	0xE5910	11	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype_base::~ctype_base
0x1400E5920	0xE5920	19	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ios_base::failure::~failure
0x1400E5940	0xE5940	60	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_ostream<char,std::char_traits<char> >::sentry::~sentry
0x1400E5980	0xE5980	19	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::system_error::~system_error
0x1400E59A0	0xE59A0	106	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::`scalar deleting destructor'
0x1400E5A10	0xE5A10	33	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::_Iostream_error_category2::`scalar deleting destructor'
0x1400E5A40	0xE5A40	66	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::_System_error::`scalar deleting destructor'
0x1400E5A90	0xE5A90	66	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::bad_cast::`scalar deleting destructor'
0x1400E5AE0	0xE5AE0	43	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype_base::`scalar deleting destructor'
0x1400E5B10	0xE5B10	66	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ios_base::failure::`scalar deleting destructor'
0x1400E5B60	0xE5B60	66	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::system_error::`scalar deleting destructor'
0x1400E5BB0	0xE5BB0	34	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	CSteamRichPresence::ClearRichPresence
0x1400E5BE0	0xE5BE0	564	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	CSteamRichPresence::SetRichPresence
0x1400E5E20	0xE5E20	39	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	SteamInternal_Init_SteamFriends
0x1400E5E50	0xE5E50	437	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::_Getcat
0x140270320	0x270320	32	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$0
0x140270340	0x270340	12	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$2
0x140270350	0x270350	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$3
0x140270360	0x270360	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$4
0x140270370	0x270370	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$5
0x140270380	0x270380	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$6
0x140270390	0x270390	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$7
0x1402703A0	0x2703A0	16	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::ctype<char>::_Getcat'::`1'::dtor$8
0x1400E6010	0xE6010	162	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_ostream<char,std::char_traits<char> >::_Osfx
0x1402703B0	0x2703B0	30	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::_Osfx'::`1'::catch$0
0x1400E60C0	0xE60C0	32	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::_Throw_bad_cast
0x1400E60E0	0xE60E0	131	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_string<char,std::char_traits<char>,std::allocator<char> >::append
0x1400E6170	0xE6170	4	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_narrow
0x1400E6180	0xE6180	31	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_narrow
0x1400E61A0	0xE61A0	14	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_tolower
0x1400E61B0	0xE61B0	72	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_tolower
0x1400E6200	0xE6200	14	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_toupper
0x1400E6210	0xE6210	72	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_toupper
0x1400E6260	0xE6260	4	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_widen
0x1400E6270	0xE6270	29	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::ctype<char>::do_widen
0x1400E6290	0xE6290	301	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_ostream<char,std::char_traits<char> >::flush
0x1402703D0	0x2703D0	12	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::flush'::`1'::dtor$0
0x1402703E0	0x2703E0	92	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::flush'::`1'::catch$9
0x1400E63C0	0xE63C0	17	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::make_error_code
0x1400E63E0	0xE63E0	178	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::_Iostream_error_category2::message
0x1400E64A0	0xE64A0	8	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::_Iostream_error_category2::name
0x1400E64B0	0xE64B0	418	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	std::basic_ostream<char,std::char_traits<char> >::put
0x140270450	0x270450	12	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::put'::`1'::dtor$1
0x140270440	0x270440	12	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::put'::`1'::dtor$0
0x140270460	0x270460	92	CSteamRichPresence	original/platform/steam/CSteamRichPresence.cpp	`std::basic_ostream<char,std::char_traits<char> >::put'::`1'::catch$4
0x1400E6660	0xE6660	1195	player	original/player.c	_AddLifeTile
0x1400E6B10	0xE6B10	323	player	original/player.c	_DrawTile
0x1400E6C60	0xE6C60	126	player	original/player.c	_DrawTile2D
0x1400E6CE0	0xE6CE0	3	player	original/player.c	ch_blipad
0x1400E6CF0	0xE6CF0	3	player	original/player.c	ch_pad
0x1400E6D00	0xE6D00	3	player	original/player.c	ch_padadmin
0x1400E6D10	0xE6D10	3	player	original/player.c	ch_unblipad
0x1400E6D20	0xE6D20	102	player	original/player.c	player_AfterLife
0x1400E6D90	0xE6D90	1163	player	original/player.c	player_ControllerDump
0x1400E7220	0xE7220	462	player	original/player.c	player_DoCollisions
0x1400E73F0	0xE73F0	103	player	original/player.c	player_FreePlayer
0x1400E7460	0xE7460	21	player	original/player.c	player_GetPlayerPad
0x1400E7480	0xE7480	153	player	original/player.c	player_HandleSabre
0x1400E7520	0xE7520	1904	player	original/player.c	player_RefreshPlayer
0x1400E7C90	0xE7C90	119	player	original/player.c	player_ResetJedi
0x1400E7D10	0xE7D10	368	player	original/player.c	player_gConnectMotionData
0x1400E7E80	0xE7E80	323	player	original/player.c	player_gCreateObject
0x1400E7FD0	0xE7FD0	146	player	original/player.c	player_gGetNewPlayerObject
0x1400E8070	0xE8070	21	player	original/player.c	player_gGetPlayerPtr
0x1400E8090	0xE8090	221	player	original/player.c	player_gInitPlayers
0x1400E8170	0xE8170	2317	player	original/player.c	player_gProcessPlayers
0x1400E8A80	0xE8A80	254	player	original/player.c	player_gRefreshPlayers
0x1400E8B80	0xE8B80	343	prim	original/prim.c	AddBlur
0x1400E8CE0	0xE8CE0	102	prim	original/prim.c	QuickEnd
0x1400E8D50	0xE8D50	55	prim	original/prim.c	QuickStart
0x1400E8D90	0xE8D90	213	prim	original/prim.c	initscoredigits
0x1400E8E70	0xE8E70	934	prim	original/prim.c	plotscorenumber
0x1400E9220	0xE9220	3	prim	original/prim.c	prim_GpuCallback
0x1400E9230	0xE9230	3	prim	original/prim.c	prim_RendSabreEdges
0x1400E9240	0xE9240	44	prim	original/prim.c	prim_SetTextureWindow
0x1400E9270	0xE9270	48	prim	original/prim.c	prim_SetTranslucency
0x1400E92A0	0xE92A0	189	prim	original/prim.c	prim_gRendSabre
0x1400E9360	0xE9360	39	prim	original/prim.c	prim_gSetBkColor
0x1400E9390	0xE9390	811	pwrup	original/pwrup.c	DrawPowerUp
0x1400E96C0	0xE96C0	650	pwrup	original/pwrup.c	FixDrawPowerUp
0x1400E9950	0xE9950	195	pwrup	original/pwrup.c	cheat_nextCheckPoint
0x1400E9A20	0xE9A20	1012	pwrup	original/pwrup.c	console_PowerCommand
0x1400E9E20	0xE9E20	106	pwrup	original/pwrup.c	fixPowColor
0x1400E9E90	0xE9E90	909	pwrup	original/pwrup.c	jitteryFesteringMatrixCrack
0x1400EA220	0xEA220	6	pwrup	original/pwrup.c	kmAudioSFX_DumpBank
0x1400EA230	0xEA230	166	pwrup	original/pwrup.c	mrktng_GoToNextCheckpoint
0x1400EA2E0	0xEA2E0	4144	pwrup	original/pwrup.c	pwrup_CheckPowerUps
0x1400EB310	0xEB310	168	pwrup	original/pwrup.c	pwrup_Init
0x1400EB3C0	0xEB3C0	164	pwrup	original/pwrup.c	pwrup_JumpCheckPoint
0x1400EB470	0xEB470	59	pwrup	original/pwrup.c	pwrup_LevelEnd
0x1400EB4B0	0xEB4B0	74	pwrup	original/pwrup.c	pwrup_LevelStart
0x1400EB500	0xEB500	390	pwrup	original/pwrup.c	pwrup_LoadPoop
0x1400EB690	0xEB690	156	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >::operator()<Glyph>
0x1400EB730	0xEB730	226	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >::_Find_last<Glyph>
0x1400EB820	0xEB820	204	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >::_Find_last<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >
0x1400EB8F0	0xEB8F0	55	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Fnv1a_append_value<int>
0x1400EB930	0xEB930	149	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_List_node<std::pair<Glyph const ,GlyphEntry>,void *>::_Free_non_head<std::allocator<std::_List_node<std::pair<Glyph const ,GlyphEntry>,void *> > >
0x1400EB9D0	0xEB9D0	53	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash_array_representation<char>
0x1400EBA10	0xEBA10	68	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash_representation<int>
0x1400EBA60	0xEBA60	769	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >::_Try_emplace<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const &,char const *>
0x1402704D0	0x2704D0	12	FontAtlas	original/rendering/font/FontAtlas.cpp	`std::_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >::_Try_emplace<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const &,char const *>'::`1'::dtor$1
0x1402704C0	0x2704C0	12	FontAtlas	original/rendering/font/FontAtlas.cpp	`std::_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >::_Try_emplace<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const &,char const *>'::`1'::dtor$0
0x1400EBD70	0xEBD70	578	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >::emplace<Glyph &,GlyphEntry &>
0x1402704F0	0x2704F0	12	FontAtlas	original/rendering/font/FontAtlas.cpp	`std::_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >::emplace<Glyph &,GlyphEntry &>'::`1'::dtor$1
0x1402704E0	0x2704E0	12	FontAtlas	original/rendering/font/FontAtlas.cpp	`std::_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >::emplace<Glyph &,GlyphEntry &>'::`1'::dtor$0
0x1400EBFC0	0xEBFC0	132	FontAtlas	original/rendering/font/FontAtlas.cpp	std::fill<std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<Glyph const ,GlyphEntry> > > > *,std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<Glyph const ,GlyphEntry> > > > >
0x1400EC050	0xEC050	132	FontAtlas	original/rendering/font/FontAtlas.cpp	std::fill<std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> > > > *,std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> > > > >
0x1400EC0E0	0xEC0E0	32	FontAtlas	original/rendering/font/FontAtlas.cpp	std::uninitialized_fill<std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<Glyph const ,GlyphEntry> > > > *,std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<Glyph const ,GlyphEntry> > > > >
0x1400EC100	0xEC100	32	FontAtlas	original/rendering/font/FontAtlas.cpp	std::uninitialized_fill<std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> > > > *,std::_List_unchecked_iterator<std::_List_val<std::_List_simple_types<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> > > > >
0x1400EC120	0xEC120	280	FontAtlas	original/rendering/font/FontAtlas.cpp	std::basic_string<char,std::char_traits<char>,std::allocator<char> >::basic_string<char,std::char_traits<char>,std::allocator<char> >
0x1400EC240	0xEC240	435	FontAtlas	original/rendering/font/FontAtlas.cpp	FontAtlas::FontAtlas
0x140270500	0x270500	12	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$0
0x140270510	0x270510	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$1
0x140270560	0x270560	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$7
0x140270570	0x270570	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$8
0x140270520	0x270520	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$2
0x140270580	0x270580	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$10
0x140270590	0x270590	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$11
0x140270530	0x270530	16	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$3
0x140270540	0x270540	19	FontAtlas	original/rendering/font/FontAtlas.cpp	`FontAtlas::FontAtlas'::`1'::dtor$4
0x1400EC400	0xEC400	71	FontAtlas	original/rendering/font/FontAtlas.cpp	SDL_Surface_Wrapper::SDL_Surface_Wrapper
0x1400EC450	0xEC450	7	FontAtlas	original/rendering/font/FontAtlas.cpp	SDL_Surface_Wrapper::SDL_Surface_Wrapper
0x1400EC460	0xEC460	7	FontAtlas	original/rendering/font/FontAtlas.cpp	TTF_Font_Wrapper::TTF_Font_Wrapper
0x1400EC470	0xEC470	66	FontAtlas	original/rendering/font/FontAtlas.cpp	TTF_Font_Wrapper::TTF_Font_Wrapper
0x1400EC4C0	0xEC4C0	21	FontAtlas	original/rendering/font/FontAtlas.cpp	std::bad_optional_access::bad_optional_access
0x1400EC4E0	0xEC4E0	20	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Alloc_construct_ptr<std::allocator<std::_List_node<std::pair<Glyph const ,GlyphEntry>,void *> > >::~_Alloc_construct_ptr<std::allocator<std::_List_node<std::pair<Glyph const ,GlyphEntry>,void *> > >
0x1400EC500	0xEC500	20	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Alloc_construct_ptr<std::allocator<std::_List_node<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper>,void *> > >::~_Alloc_construct_ptr<std::allocator<std::_List_node<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper>,void *> > >
0x1400EC520	0xEC520	119	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >::~_Hash<std::_Umap_traits<Glyph,GlyphEntry,std::_Uhash_compare<Glyph,std::hash<Glyph>,std::equal_to<Glyph> >,std::allocator<std::pair<Glyph const ,GlyphEntry> >,0> >
0x1400EC5A0	0xEC5A0	101	FontAtlas	original/rendering/font/FontAtlas.cpp	std::_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >::~_Hash<std::_Umap_traits<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,TTF_Font_Wrapper,std::_Uhash_compare<std::basic_string<char,std::char_traits<char>,std::allocator<char> >,std::hash<std::basic_string<char,std::char_traits<char>,std::allocator<char> > >,std::equal_to<std::basic_string<char,std::char_traits<char>,std::allocator<char> > > >,std::allocator<std::pair<std::basic_string<char,std::char_traits<char>,std::allocator<char> > const ,TTF_Font_Wrapper> >,0> >
